book_id,authors,original_publication_year,title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
6928893,Susan  Wilson,2010.0,One Good Dog,en-US,4.07,10379,137,387,2160,4843,4185
15050,Jeanette Winterson,1989.0,Sexing the Cherry,eng,3.83,10450,257,850,3024,4455,3431
6674372,Randy Susan Meyers,2009.0,The Murderer's Daughters,en-US,3.68,10567,179,903,4066,4832,2430
1158706,J.D. Robb,2008.0,"Strangers in Death (In Death, #26)",eng,4.29,15651,47,229,2573,6463,8164
10929432,Victoria Schwab,2013.0,"The Archived (The Archived, #1)",eng,4.02,16580,370,810,3282,7157,6429
251446,David Mamet,1983.0,Glengarry Glen Ross,eng,3.95,11636,349,801,2290,4231,4287
10506,Umberto Eco,1994.0,The Island of the Day Before,Unknown,3.43,9723,519,1529,3834,3592,1974
25332115,Ruth Wariner,2016.0,The Sound of Gravel,eng,4.15,12045,241,429,1996,5738,5709
194870,Beatrix Potter,1982.0,The Complete Adventures of Peter Rabbit,eng,4.46,13271,84,261,1563,2977,8502
1275105,Charles M. Schulz,1965.0,A Charlie Brown Christmas,Unknown,4.48,11639,226,295,1401,2629,9338
280958,Frank Miller,1991.0,"Sin City: Una Dura Despedida, #1 de 3",Unknown,4.21,9115,195,366,1301,2761,4493
3115070,Nalini Singh,2008.0,"Hostage to Pleasure (Psy-Changeling, #5)",en-US,4.22,19705,89,475,3419,8180,9509
385255,Adrian Nicole LeBlanc,2003.0,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",en-US,4.23,9053,124,329,1314,3235,4579
42641,"Leo Tolstoy, Louise Maude, Aylmer Maude",1899.0,Resurrection,eng,4.1,9482,146,543,2146,4268,4802
8643407,Larry Correia,2011.0,"Hard Magic (Grimnoir Chronicles, #1)",eng,4.13,10808,228,425,1801,4582,4911
6878614,John Sandford,2010.0,"Storm Prey (Lucas Davenport, #20)",Unknown,4.15,11566,63,297,2423,5948,5231
214333,Lee Strobel,2004.0,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,Unknown,4.1,9216,303,422,1535,3124,4305
11737387,Benedict Jacka,2012.0,"Fated (Alex Verus, #1)",eng,3.89,12609,196,629,3539,6761,3729
16077150,Maggie O'Farrell,2013.0,Instructions for a Heatwave,en-GB,3.62,9071,213,950,3737,4920,1814
12022496,Jonathan Kellerman,2012.0,"Victims (Alex Delaware, #27)",eng,3.94,10482,85,467,3165,5245,3593
21530229,"Janet Evanovich, Lee Goldberg",2014.0,"The Job (Fox and O'Hare, #3)",eng,3.95,11337,76,460,3608,6117,4035
25222064,Jeff Kinney,2015.0,"Old School (Diary of a Wimpy Kid, #10)",eng,4.28,11836,413,625,2442,4590,10084
31194270,Victoria Helen Stone,2016.0,"Evelyn, After",en-CA,3.64,9255,579,1298,4430,5267,3395
751635,Sharon G. Flake,1998.0,The Skin I'm In,eng,4.13,9634,153,492,1979,3377,4872
16065538,James Rollins,2013.0,The Eye of God (Sigma Force #9),eng,4.11,9389,89,366,2194,5236,4538
28922,Kazuo Ishiguro,1986.0,An Artist of the Floating World,eng,3.72,10430,127,773,3937,5547,2326
1528410,"Pascal Mercier, Barbara Harshav",2004.0,Night Train to Lisbon,eng,3.7,7838,578,1207,2748,4069,3337
18052985,Tessa Dare,2014.0,"Romancing the Duke (Castles Ever After, #1)",eng,3.91,15558,451,870,3966,6938,5482
25176,Martha Grimes,1981.0,"The Man With a Load of Mischief (Richard Jury, #1)",eng,4.01,11947,230,488,2547,4824,4342
11714997,Jessica Sorensen,2011.0,"The Underworld (Fallen Star, #2)",eng,4.12,11604,152,512,2572,4966,5708
2372,David McCullough,1977.0,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",eng,4.19,9349,118,329,1796,4567,5081
26116430,Louise Erdrich,2016.0,LaRose,eng,3.86,9136,268,718,2539,4524,3253
17978144,Lucie Whitehouse,2014.0,Before We Met,eng,3.43,7826,310,1298,3978,3435,1512
2187270,"The Waiter, Steve Dublanica",2008.0,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,eng,3.49,10341,350,1333,4338,4034,1957
15728721,Kevin Hearne,2012.0,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",eng,4.2,11562,20,203,2280,5577,5395
296264,Robert Louis Stevenson,1888.0,The Black Arrow,eng,3.81,12298,194,852,4010,4965,3675
7997069,"Tom Clancy, Grant Blackwood",2010.0,"Dead or Alive (Jack Ryan Universe, #13)",eng,3.79,10644,259,866,3450,4873,3249
563458,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)",eng,3.89,12450,133,880,3550,3980,4330
185289,Melanie Rawn,1985.0,"Dragon Prince (Dragon Prince, #1)",eng,3.94,12739,323,868,2928,4442,4855
7099389,Jeffery Deaver,2010.0,"The Burning Wire (Lincoln Rhyme, #9)",en-US,4.04,11376,96,445,2783,5507,4483
166101,Breena Clarke,1999.0,"River, Cross My Heart",eng,3.47,11642,298,1219,4724,3882,1758
109499,"Nancy Leigh DeMoss, Elisabeth Elliot",2000.0,Lies Women Believe: And the Truth that Sets Them Free,eng,4.1,9714,224,499,1766,2910,4434
194808,Jack London,1903.0,To Build a Fire,eng,3.92,12133,330,815,2781,4290,4437
95659,Lisi Harrison,2005.0,"Invasion of the Boy Snatchers (The Clique, #4)",Unknown,3.79,13093,424,1301,3533,3542,4543
4660,John Irving,1974.0,The 158-Pound Marriage,en-US,3.22,10532,346,1831,4980,3031,1001
6150530,Chris Anderson,2009.0,Free: The Future of a Radical Price,en-US,3.83,10607,311,771,2961,3962,3467
769712,"Joe Sacco, Edward Said",1996.0,Palestine,eng,4.2,9823,149,351,1556,3975,4918
198511,"Vincent van Gogh, Irving Stone, Jean   Stone",1937.0,Dear Theo,en-US,4.09,9121,237,503,1744,2904,4373
15732712,Cecelia Ahern,2012.0,One Hundred Names,eng,3.75,10994,265,1049,3978,5210,3423
78960,Louisa May Alcott,1868.0,"Good Wives (Little Women, #1.5)",Unknown,3.92,13964,296,899,3903,5395,5395
16248223,Yangsze Choo,2013.0,The Ghost Bride,eng,3.74,11645,362,1174,3728,5252,3459
34941,"Terry Brooks, George Lucas",1999.0,Star Wars - Episode I: The Phantom Menace,eng,3.55,11602,392,1660,4408,3677,2969
13096848,"Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",2012.0,"Avatar: The Last Airbender (The Promise, #2)",eng,4.43,12220,62,192,1533,3189,7420
23844390,Karina Halle,2014.0,The Pact,eng,3.91,13354,398,1120,4152,7593,5847
266765,Jacqueline Wilson,1997.0,"Girls in Love (Girls, #1)",eng,3.53,11953,508,1514,4215,3290,2913
294613,"Else Holmelund Minarik, Maurice Sendak",1960.0,Little Bear's Friend,Unknown,4.3,12446,90,315,2084,3259,6756
254799,Twyla Tharp,2003.0,The Creative Habit: Learn It and Use It for Life,eng,4.0,12838,306,800,2760,4250,5222
3243517,"Mourid Barghouti, مريد البرغوثي",1997.0,رأيت رام الله,ara,4.15,8602,152,358,1689,3829,4426
10429025,Jocelyn Davies,2011.0,"A Beautiful Dark (A Beautiful Dark, #1)",en-US,3.9,16529,557,1238,3819,5086,6209
18889,"Marion Zimmer Bradley, Diana L. Paxson",1996.0,"Lady of Avalon (Avalon, #3)",eng,3.88,12663,147,748,3848,5522,4032
15985392,"Tom Clancy, Mark Greaney",2012.0,"Threat Vector (Jack Ryan Universe, #15)",en-US,4.1,8320,92,319,1900,4711,3962
829313,"Miles Davis, Quincy Troupe",1989.0,Miles: The Autobiography,en-US,4.18,8827,160,272,1420,3274,4118
816752,Elizabeth Winthrop,1985.0,"The Castle in the Attic (The Castle in the Attic, #1)",eng,3.96,14611,205,688,3777,5326,5198
6303704,Steven Tyler,2011.0,Does the Noise in My Head Bother You?,en-US,3.47,9312,676,1398,3163,2761,2461
11985631,George R.R. Martin,2003.0,"The Sworn Sword (The Tales of Dunk and Egg, #2)",eng,4.07,11291,37,263,2404,5362,3903
2230284,Jeffery Deaver,2008.0,"The Broken Window (Lincoln Rhyme, #8)",eng,4.07,11706,81,309,2734,6251,4597
11851522,H.P. Lovecraft,1978.0,The Complete Works of H.P. Lovecraft,eng,4.34,9473,109,249,1245,3401,5709
22431039,Christina Lauren,2015.0,"Beautiful Secret (Beautiful Bastard, #4)",eng,4.13,17215,207,807,3402,7249,8250
17707654,Patricia Cornwell,2013.0,"Dust (Kay Scarpetta, #21)",eng,3.53,9402,618,1574,4035,4029,2898
143513,Anton Chekhov,1900.0,The Three Sisters,eng,3.76,10688,295,1048,3411,4181,3448
107670,Anthony Horowitz,2006.0,"Evil Star (The Gatekeepers, #2)",Unknown,3.98,12391,148,695,3249,5336,4827
21411887,Abbi Glines,2014.0,"You Were Mine (Rosemary Beach, #9)",eng,4.26,17714,138,464,2609,7214,9078
40313,"Janet Evanovich, Charlotte Hughes",2002.0,Full Tilt (Full #2),en-US,3.7,14923,261,1407,5010,4769,3986
3173125,Josh Bazell,2008.0,Beat the Reaper (Peter Brown #1),en-US,3.79,10987,278,886,3311,5497,3142
284195,Elin Hilderbrand,2002.0,Nantucket Nights,Unknown,3.64,9825,324,1056,3546,4080,2504
99218,"Brian Herbert, Kevin J. Anderson",2002.0,"The Machine Crusade (Legends of Dune, #2)",eng,3.73,10126,476,924,2853,3665,3123
99452,Piers Anthony,1982.0,"Ogre, Ogre (Xanth #5)",Unknown,3.73,13795,119,1005,5153,4966,3501
892295,"Arthur Conan Doyle, William S. Baring-Gould",1967.0,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),Unknown,4.58,9551,44,95,710,2161,6614
18693621,Joanna Wylde,2014.0,"Devil's Game (Reapers MC, #3)",eng,4.3,20085,143,422,2920,8536,11081
8793878,Nicky Charles,2010.0,"The Keeping (Law of the Lycans, #3)",eng,4.18,12852,158,532,2445,5491,6681
760205,Mercer Mayer,1968.0,There's a Nightmare in My Closet,Unknown,4.22,13413,130,373,2441,4074,6587
20768868,Patricia Cornwell,2014.0,"Flesh and Blood (Kay Scarpetta, #22)",eng,3.67,8447,409,1282,3793,4368,3216
441618,Beth Moore,1999.0,Breaking Free: Discover the Victory of Total Surrender,Unknown,4.43,9922,113,208,1109,2769,6460
132609,Eric Hill,1980.0,Where's Spot?,eng,4.05,13105,235,818,3066,3603,6031
25772000,"Penelope Ward, Vi Keeland",2015.0,Cocky Bastard,eng,4.18,14964,205,666,2917,7111,8394
78674,Jan Karon,1997.0,"Out to Canaan (Mitford Years, #4)",eng,4.28,12491,27,175,2019,5220,6243
2235597,"James Patterson, Michael Ledwidge",2007.0,"The Dangerous Days of Daniel X (Daniel X, #1)",en-US,3.57,14222,956,1871,4056,4153,4185
10868182,"Camilla Läckberg, Tiina Nunnally",2007.0,"The Hidden Child (Patrik Hedström, #5)",Unknown,3.94,7998,130,537,3054,5924,3691
122212,Terry McMillan,1992.0,Waiting to Exhale (Waiting To Exhale #1),Unknown,3.94,11315,185,671,2996,4281,4166
8369681,Elizabeth Eulberg,2011.0,Prom and Prejudice,eng,3.82,16286,363,1363,4502,5182,5361
13074,Carl Hiaasen,1993.0,Strip Tease,en-US,3.82,11308,94,580,3544,5464,2778
22175,Gabriel García Márquez,1992.0,Strange Pilgrims,Unknown,4.02,5911,80,405,2541,4818,3847
760110,Kevin J. Anderson,1994.0,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",eng,3.64,12686,291,1110,4449,4390,2820
456057,Ted Dekker,2005.0,"Showdown (Paradise, #1)",eng,3.93,11122,265,805,2597,3924,4160
16299341,J.D. Robb,2013.0,"Thankless in Death (In Death, #37)",eng,4.28,11740,85,304,2155,5428,7373
46460,John le Carré,1961.0,Call for the Dead,Unknown,3.77,9611,133,580,3977,5806,2509
7999,Brian Jacques,1998.0,"Marlfox (Redwall, #11)",Unknown,3.99,13426,76,556,3520,5112,4710
14028,"Yasunari Kawabata, Edward G. Seidensticker",1937.0,Snow Country,eng,3.7,9942,279,1120,3629,4562,2909
122574,J. Maarten Troost,2006.0,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,Unknown,3.86,10292,192,576,2713,4126,2936
66470,Robin Cook,1997.0,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",en-US,3.89,11572,122,600,3297,4613,3484
893731,Dave Barry,1999.0,Big Trouble,eng,3.81,10954,208,818,3116,4292,3187
17877,"Fyodor Dostoyevsky, Ergin Altay",1861.0,The House of the Dead,eng,4.03,8354,110,493,2539,4979,4263
342667,Kim Gruenenfelder,2005.0,"A Total Waste of Makeup (Charlize Edwards, #1)",Unknown,3.69,10464,459,1043,3025,3234,3087
1045757,Morris Gleitzman,2005.0,"Once (Once, #1)",Unknown,4.2,11045,131,338,1830,4737,5306
47922,Cecily von Ziegesar,2003.0,"Because I'm Worth It (Gossip Girl, #4)",Unknown,3.57,13443,353,1571,5054,3778,3262
20820995,John Sandford,2014.0,"Deadline (Virgil Flowers, #8)",Unknown,4.19,8057,89,259,1768,5367,4890
9893355,Sara Shepard,2012.0,"Stunning (Pretty Little Liars, #11)",en-US,3.95,13636,229,939,3459,4449,5350
481462,Gary Brandner,1977.0,The Howling,eng,3.92,10414,176,652,2810,3216,3745
239917,Roger Zelazny,1975.0,Sign of the Unicorn (The Chronicles of Amber #3),en-US,4.14,12510,59,384,2488,5122,5323
3276072,Carl Hiaasen,2009.0,Scat,en-US,3.94,13291,173,679,3421,5739,4370
22304,Douglas Coupland,1994.0,Life After God,eng,3.82,8659,132,771,2733,3511,2888
12786,John Berendt,2005.0,The City of Falling Angels,eng,3.52,11333,301,1365,4425,4358,2091
12598982,Rosamund Lupton,2011.0,Afterwards,Unknown,3.79,11041,359,975,3563,5634,3615
1667423,Ilana Tan,2007.0,Autumn in Paris,ind,4.07,9355,144,478,1909,2879,3978
50453,Charles Bukowski,1983.0,Hot Water Music,en-US,3.93,8815,161,489,2356,4081,3123
37619,Wilbur Smith,1995.0,"Warlock (Ancient Egypt, #3)",eng,4.02,9718,159,477,2329,4110,3983
21531503,Oprah Winfrey,2014.0,What I Know for Sure,eng,4.12,9006,207,479,1986,3707,4981
8575295,Amanda Hocking,2010.0,"Wisdom (My Blood Approves, #4)",eng,4.04,12933,235,758,3150,5321,5935
13547234,Colm Tóibín,2012.0,The Testament of Mary,Unknown,3.61,9050,429,1092,3368,4019,2381
17406847,Sara B. Larson,2014.0,"Defy (Defy, #1)",eng,3.74,15160,757,1406,3802,5480,4736
31493,Fannie Flagg,1998.0,"Standing in the Rainbow (Elmwood Springs, #2)",eng,4.02,11856,109,495,2858,4991,4419
817199,Mircea Eliade,1933.0,Maitreyi,rum,3.92,11079,248,817,2702,3998,4134
13051316,Christina McKenna,2008.0,The Misremembered Man (Tailorstown #1),eng,3.72,5804,282,830,2968,4269,2475
4599,Glen David Gold,2001.0,Carter Beats the Devil,eng,4.09,10000,88,426,1968,4443,4051
436806,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928.0,Story of the Eye,eng,3.71,9227,517,1009,2697,3644,3088
4609710,Kate Jacobs,2007.0,"Knit Two (Friday Night Knitting Club, #2)",en-US,3.47,11843,238,1485,5585,4691,1931
95144,Maurice Sendak,1970.0,In the Night Kitchen,eng,4.06,13263,384,879,2623,3894,6407
11446,Raymond Carver,1976.0,"Will You Please Be Quiet, Please?",eng,4.29,8568,82,262,1262,3804,5095
46201,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976.0,The Selected Poetry of Rainer Maria Rilke,mul,4.4,11223,111,187,1179,3435,6430
8843801,Larissa Ione,2011.0,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",eng,4.21,18214,321,600,2775,6811,9058
105189,"Gabriel García Márquez, Randolph Hogan",1970.0,The Story of a Shipwrecked Sailor,eng,3.73,5354,199,751,3397,4503,2429
18079757,J.D. Robb,2014.0,"Concealed in Death (In Death, #38)",eng,4.25,10444,73,286,2185,5647,6676
131830,Christiane Northrup,1994.0,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Unknown,4.32,9867,105,238,1385,3389,5575
37298,John Sandford,1995.0,"Mind Prey (Lucas Davenport, #7)",en-US,4.19,12833,43,183,2305,6361,5532
24961531,Lindsay Ashford,2015.0,The Color of Secrets,Unknown,3.85,9477,251,682,2162,3587,2863
209966,"Warren Ellis, John Cassaday",2000.0,"Planetary, Volume 1: All Over the World and Other Stories",eng,4.21,11808,185,458,1833,4084,5984
17926775,Danielle L. Jensen,2014.0,"Stolen Songbird (The Malediction Trilogy, #1)",eng,3.97,15026,345,881,3455,6833,5790
13167847,Andy Cohen,2012.0,Most Talkative: Stories from the Front Lines of Pop Culture,Unknown,3.79,9789,175,721,3144,4492,2773
228194,Stephen King,1996.0,"The Green Mile, Part 2: The Mouse on the Mile",eng,4.47,11985,35,156,1220,3561,7597
43345,Mary Higgins Clark,1982.0,A Cry In The Night,eng,3.84,12157,179,759,4025,5068,3855
100322,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",1987.0,Assata: An Autobiography,eng,4.48,10518,143,217,880,2636,6855
32636,Clive Barker,2004.0,"Days of Magic, Nights of War (Abarat, #2)",en-US,4.2,10755,112,369,1861,4513,5459
789559,"Paul Galdone, Peter Christen Asbjørnsen",1841.0,The Three Billy Goats Gruff,eng,4.14,12918,107,488,2844,3616,6014
17166702,Willow Aster,2013.0,True Love Story,eng,4.08,18327,484,896,2993,6267,7730
27423283,"Corina Bomann, Alison Layland",2013.0,The Moonlit Garden,eng,3.74,10944,379,1022,2963,3843,3160
6452806,Edward M. Kennedy,2009.0,True Compass: A Memoir,en-US,3.99,10111,176,439,2205,4133,3551
3760,Ian Fleming,1956.0,"Diamonds Are Forever (James Bond, #4)",eng,3.59,10205,113,960,4741,4602,1943
2978,James Hilton,1933.0,Lost Horizon,Unknown,3.9,10907,147,663,3367,5032,3861
23492288,Caroline Kepnes,2016.0,"Hidden Bodies (You, #2)",eng,3.87,11777,276,799,3063,5255,3773
349929,"Nella Larsen, Ntozake Shange, Thadious M. Davis",1929.0,Passing,eng,3.8,10544,151,702,3481,5133,2905
47701,"Neil Gaiman, Michael Reaves",2007.0,"InterWorld (InterWorld, #1)",en-US,3.51,12419,311,1604,5460,5163,2365
23232,David Levithan,2004.0,The Realm of Possibility,en-US,3.94,13390,328,892,3036,4504,5008
428223,Harry Bernstein,2006.0,The Invisible Wall: A Love Story That Broke Barriers,en-US,4.07,9715,58,286,2000,4962,3503
7507908,Brenna Yovanoff,2010.0,The Replacement,en-US,3.56,15945,786,2053,5246,5588,3962
6713071,"George Carlin, Tony Hendra",2009.0,Last Words,en-US,4.04,9246,177,435,1946,3485,3752
8701960,James Gleick,2011.0,"The Information: A History, a Theory, a Flood",eng,3.98,9874,207,610,2312,4425,3868
96642,Homer Hickam,1998.0,Rocket Boys (Coalwood #1),Unknown,4.18,8768,118,364,1912,5119,5344
278102,Danielle Steel,1987.0,Kaleidoscope,fre,3.88,11207,131,718,3409,3784,3770
19001,John le Carré,1986.0,A Perfect Spy,Unknown,3.99,10901,184,516,2650,4954,4079
2049,Raymond Chandler,1942.0,"The High Window (Philip Marlowe, #3)",eng,4.08,11080,41,236,2427,5534,3997
15985372,Laurell K. Hamilton,2013.0,"Affliction (Anita Blake, Vampire Hunter #22)",en-US,4.01,13828,387,932,3251,5251,6485
12390650,Kristen Ashley,2011.0,"Wildest Dreams (Fantasyland, #1)",eng,4.19,19790,490,777,2662,6630,9579
168569,John Sandford,1996.0,"Sudden Prey (Lucas Davenport, #8)",eng,4.15,12408,46,209,2298,6279,4965
95602,Francine Rivers,1993.0,Mark of the Lion Trilogy,en-US,4.76,9081,27,61,323,1363,7773
198863,Richard Branson,2006.0,"Screw It, Let's Do It: Lessons In Life",Unknown,3.93,7866,137,524,2176,3490,2970
25052,"Betty MacDonald, Alexandra Boiger",1949.0,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",eng,4.17,11756,263,468,2137,3591,5923
6328,"Roald Dahl, Quentin Blake",1982.0,Revolting Rhymes,Unknown,4.13,12674,94,529,2742,4635,5961
459386,Val McDermid,1995.0,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",eng,3.98,11562,257,575,2701,5574,4383
121715,C.S. Lewis,1949.0,The Weight of Glory,eng,4.41,9835,51,152,1144,3322,5999
114141,Nora Roberts,1997.0,Sanctuary,eng,3.87,14219,173,865,4365,5505,4579
241934,Robert Crais,1996.0,"Sunset Express (Elvis Cole, #6)",eng,4.17,10496,60,167,1915,5095,4366
23355896,J.R. Ward,2015.0,"The Bourbon Kings (The Bourbon Kings, #1)",eng,3.87,11476,575,1041,3046,5051,4906
296298,Alistair MacLean,1957.0,The Guns of Navarone,Unknown,4.12,11501,47,282,2376,5032,4500
3762,Ian Fleming,1963.0,"On Her Majesty's Secret Service (James Bond, #11)",eng,3.94,11612,111,551,3350,5231,3960
239509,Robin Norwood,1985.0,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,en-US,3.98,7903,215,573,2093,2720,3698
1251032,Perry Moore,2007.0,Hero,eng,3.88,13464,431,1100,3332,4655,5050
41918,Alex Kotlowitz,1991.0,There are No Children Here: The Story of Two Boys Growing Up in the Other America,eng,4.25,10312,68,267,1448,4043,4829
16333,Agatha Christie,1965.0,"At Bertram's Hotel (Miss Marple, #11)",eng,3.7,14221,190,1322,5822,6163,3795
24465724,Kiera Cass,2015.0,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",eng,4.22,15230,153,532,3004,6186,8505
119247,"John D. Fitzgerald, Mercer Mayer",1967.0,The Great Brain (Great Brain #1),eng,4.16,13422,242,389,2297,4876,6066
1891296,Chris d'Lacey,2007.0,"The Fire Eternal (The Last Dragon Chronicles, #4)",en-GB,3.99,11259,284,813,2464,3427,4810
107773,Julie Garwood,2001.0,"Mercy (Buchanan-Renard, #2)",eng,4.11,14108,106,494,3072,5936,6070
269795,Roddy Doyle,1987.0,The Commitments,eng,3.95,11215,98,448,2740,5491,3293
6855294,Chuck Palahniuk,2010.0,Tell-All,Unknown,2.84,9733,1274,2913,4045,1961,862
170529,Sonya Sones,2001.0,What My Mother Doesn't Know (What My Mother Doesn't Know #1),eng,3.83,12388,336,1052,3440,4266,4238
6691426,Danielle Trussoni,2010.0,"Angelology (Angelology, #1)",eng,3.41,12377,1010,2093,4451,4372,2882
67657,"Paula H. Deen, John Berendt",1998.0,The Lady & Sons Savannah Country Cookbook,Unknown,4.0,10026,322,562,2115,2885,4183
23885,"Gabriel García Márquez, J.S. Bernstein",1961.0,No One Writes to the Colonel and Other Stories,Unknown,3.86,10480,122,544,2956,4465,2831
158141,Nicholas Pileggi,1985.0,Wiseguy,en-US,4.14,8715,76,261,1780,4105,3982
22420,"Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",2001.0,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",eng,4.4,10390,153,242,1092,3134,6424
15762186,Kent Haruf,2013.0,"Benediction (Plainsong, #3)",eng,3.97,10214,160,559,2551,5137,3814
300905,عباس معروفی,1989.0,سمفونی مردگان,per,4.08,6980,173,321,1272,2584,3060
420739,Linda Howard,1995.0,After the Night,en-GB,4.1,17345,293,806,3342,6560,7641
6193923,Chelsea Cain,2009.0,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",eng,4.03,10884,125,468,2654,4832,4304
22635858,Cynthia Swanson,2015.0,The Bookseller,eng,3.66,9818,238,1007,3806,4831,2362
925367,"Anatoli Boukreev, G. Weston DeWalt",1997.0,The Climb: Tragic Ambitions on Everest,Unknown,3.89,9584,126,473,2672,4148,2873
15810910,Django Wexler,2013.0,"The Thousand Names (The Shadow Campaigns, #1)",en-CA,4.04,9926,147,424,2075,5316,3844
246546,Louisa May Alcott,1869.0,An Old-Fashioned Girl,Unknown,4.05,12818,236,700,3126,4944,6026
23714544,Jamie McGuire,2016.0,"Beautiful Burn (The Maddox Brothers, #4)",eng,4.11,11884,258,678,2763,5384,6579
836606,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,"Fruits Basket, Vol. 2",en-US,4.34,15859,96,382,2234,4568,8826
51364,Bart D. Ehrman,2005.0,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,en-US,3.91,10075,360,548,2307,4596,3431
33288638,Mariana Zapata,2016.0,Wait for It,eng,4.22,18371,510,614,2317,5784,9190
13658,Ursula K. Le Guin,2001.0,"The Other Wind (Earthsea Cycle, #6)",en-GB,4.06,11325,97,467,2734,5203,4717
6497645,"Steve Berry, Scott Brick",2009.0,"The Paris Vendetta (Cotton Malone, #5)",en-US,3.9,11263,122,586,3329,5477,3581
22535533,Anthony Horowitz,2014.0,Moriarty (Sherlock Holmes #2),eng,3.74,8376,186,854,3323,4910,2537
82397,"William Shakespeare, Roma Gill, Robert          Jackson",1595.0,Richard II,Unknown,3.76,10265,261,1201,4043,4807,3812
774060,Johanna Lindsey,1991.0,Prisoner of My Desire,Unknown,4.06,13391,230,626,2921,4446,5759
80631,Greg Iles,2005.0,Blood Memory,eng,4.09,10938,81,370,2287,5148,4422
119239,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848.0,Selected Poems,eng,4.05,10630,132,505,2446,3845,4385
18089975,Laura Lippman,2014.0,After I'm Gone,eng,3.61,10905,278,946,4264,5106,2073
3925836,Jennifer Worth,2005.0,Shadows of the Workhouse,eng,4.12,8094,111,343,2380,5680,5018
47780,"Anna Gavalda, Alison Anderson",2004.0,Hunting and Gathering,en-US,4.1,7318,194,609,2182,4618,5279
762462,"Peter Lynch, John Rothchild",1988.0,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,en-US,4.12,10563,161,390,2020,4103,4590
422452,Iain M. Banks,1993.0,Against a Dark Background,en-GB,4.09,10679,104,422,2267,4877,4525
7897620,Fannie Flagg,2010.0,I Still Dream About You,en-US,3.55,11230,377,1490,4815,4671,2618
2677,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,eng,4.04,12499,141,514,2764,4782,4787
60551,Alan W. Watts,1966.0,The Book on the Taboo Against Knowing Who You Are,Unknown,4.28,9811,109,340,1416,3335,5387
85679,"Bertolt Brecht, David Hare",1941.0,Mother Courage and Her Children,eng,3.66,9705,392,1260,3369,4096,2969
10357792,Jeaniene Frost,2014.0,"Up from the Grave (Night Huntress, #7)",eng,4.28,19059,145,563,2979,7543,10805
1210754,Jessica Day George,2008.0,"Sun and Moon, Ice and Snow",en-US,3.97,17095,221,902,4165,6556,6083
17570538,Brent Weeks,2016.0,"The Blood Mirror (Lightbringer, #4)",eng,4.29,4528,63,274,1678,5333,6437
7203669,Nic Pizzolatto,2004.0,Galveston,eng,3.72,7601,187,699,2813,4192,1980
12065943,"Mac Barnett, Jon Klassen",2012.0,Extra Yarn (E. B. White Read-Aloud Award. Picture Books),eng,4.07,12679,342,732,2174,3913,5550
10306358,Justin Torres,2011.0,We the Animals,eng,3.61,10616,440,1248,3282,4292,2486
2067,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,en-US,3.89,8381,312,573,2006,3457,3018
765427,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590.0,The Faerie Queene ,eng,3.55,13239,623,1643,4245,4017,3233
8142508,Francine Rivers,2010.0,"Her Daughter's Dream (Marta's Legacy, #2)",en-US,4.34,10703,67,269,1426,3808,6225
15752757,Kristen Ashley,2013.0,"Rock Chick Revolution (Rock Chick, #8)",eng,4.46,19965,171,428,2010,6039,13439
17225311,Alissa Nutting,2013.0,Tampa,Unknown,3.34,9662,806,1639,4018,4130,1632
25148,Arthur Nersesian,1997.0,The Fuck-Up,en-US,3.56,8980,381,1048,2863,2845,2027
